file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,genero,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00006.wav,0 days,0 days 00:00:30.013333333,31.377958,0.26538524,23.28594,32.07096,38.773144,15.487204,235.88863,286.06702,73.21107,71.55885,1.6860523,0.7033832,0.61945266,1.4063312,2.6457186,2.0262659,32.880505,16.75032,10.351831,8.967612,0.96801716,0.90935004,30.907091,0.4779252,-9.755217,-1.5956573,14.3264885,0.90078527,3.4352465,4.744566,0.042659942,2.1034648,1.0164607,0.7098856,4.530389,1.0528984,8.856497,1.2047901,16.120573,0.7755722,706.9166,0.40581158,1294.317,0.24647237,-23.877783,-2.1122787,1721.9185,0.1663146,998.28906,0.3429761,,-25.111948,-1.7317382,2678.7825,0.13025358,909.85706,0.40204024,-27.765245,-1.5483003,-10.22346,-0.7762504,17.044052,0.57891494,0.047561754,0.70254755,-0.020530347,-0.58183634,0.9670887,0.89429486,31.269981,0.4698789,-10.086482,-1.5256526,14.147089,0.9257727,3.1119478,5.3292184,-9.115491,16.006437,0.020825056,-0.016745387,0.8975439,2.5726697,1.2399464,0.7475676,0.8379621,0.055416662,0.03328903,-15.389672
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00007.wav,0 days,0 days 00:00:30.013333333,27.270027,0.26867473,23.046837,27.210165,35.05626,12.009422,211.85384,336.7997,117.0251,104.95474,1.5046653,0.65036345,0.7808927,1.2585812,1.9485819,1.1676892,19.588793,14.473581,7.0573215,6.877659,1.071447,0.69313055,27.614538,0.4331683,-0.9509665,-11.910364,14.037612,0.89215326,8.206602,1.6973709,0.053987943,1.8850186,1.2975035,0.6411574,2.8616102,1.2272822,6.8767495,1.4205631,17.52454,0.5881053,676.25836,0.44024214,1237.7465,0.25904405,-25.065037,-1.995108,1682.2399,0.18574446,965.1331,0.32182062,,-28.253527,-1.6127957,2642.8345,0.13222948,841.8678,0.37994537,-31.456556,-1.4206277,-11.6629,-0.59487826,18.0491,0.4376466,0.029272469,1.0568523,-0.018537693,-0.58889514,1.0809244,0.6909319,27.677092,0.43713304,-1.0345657,-11.022142,14.189717,0.8967156,8.160173,1.7364109,-11.653325,19.222832,0.014786912,-0.01676396,0.9412027,2.4724357,1.2387011,0.74810815,0.90236866,0.05230769,0.049326826,-16.398457
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00008.wav,0 days,0 days 00:00:30.013333333,21.165257,0.38263682,15.734271,18.477188,28.33818,12.6039095,167.73784,252.71703,320.37933,550.2957,1.61495,0.33821115,1.1055465,1.5712198,2.1185546,1.0130081,13.050455,7.844352,8.401798,4.6484957,1.1537526,0.46745816,20.491133,0.29417276,3.9227233,2.8923726,11.751661,0.80653954,7.2048707,1.490804,0.07073329,1.5327629,1.2690349,0.55008376,0.44506952,5.5996537,-2.0566213,-11.947112,8.180688,2.4542422,462.7881,0.34325877,1173.3743,0.16181314,-42.27729,-1.4608326,1485.081,0.117734656,888.5565,0.3364449,,-46.36236,-1.2241663,2468.2678,0.08303366,881.9942,0.47828743,-47.19331,-1.1958888,-12.4484415,-0.39466316,19.81447,0.3257968,-0.043276865,-0.892189,-0.019776098,-0.42425507,1.1240214,0.46447688,20.279276,0.29450807,5.095243,2.2272809,12.63368,0.75726396,7.530217,1.4769071,-8.179474,15.419779,-0.013084513,-0.018800253,1.334423,3.407952,2.711751,0.30666664,0.2650832,0.050625,0.02799972,-16.618393
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00009.wav,0 days,0 days 00:00:30.013333333,31.950996,0.29813462,22.080217,34.003513,40.984386,18.90417,200.5289,208.26459,139.76183,273.90845,1.1791971,0.6810973,0.44855046,0.9447973,1.942006,1.4934555,14.183898,11.401864,5.328029,5.2744584,0.56211907,0.8065458,20.251554,0.42323446,3.8523993,3.316731,2.377124,5.284751,-13.989549,-1.1674651,0.04871846,1.919287,1.2674648,0.5609546,3.0695815,1.4299719,7.2855062,1.8844246,17.269188,0.5364988,606.7265,0.45285293,1217.1072,0.18055312,-31.65892,-1.9949101,1639.5251,0.237958,919.51196,0.35270956,,-33.32183,-1.6167098,2656.1443,0.13583833,688.5023,0.43172002,-36.518215,-1.452807,-10.846745,-0.44996542,18.384945,0.36379427,0.013690866,2.7782705,-0.020070989,-0.5101091,0.59588474,0.7770699,20.50017,0.40522966,3.3572996,3.8925614,2.1611214,6.051175,-15.369896,-1.072003,-10.656812,18.837496,-0.010343265,-0.013411794,0.29174346,2.0046778,1.6398929,0.53571427,0.6215944,0.07055555,0.044779982,-19.601093
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00010.wav,0 days,0 days 00:00:30.013333333,34.83871,0.2736607,19.877447,38.40051,41.881924,22.004477,280.1581,509.8766,85.367905,110.61384,1.6432089,0.6126366,0.6516247,1.5498667,2.5325518,1.8809271,33.93352,20.42743,8.2341585,3.2304878,0.9262101,0.7726953,28.918167,0.35684726,-6.5649495,-2.411962,-4.6747594,-3.2827137,-14.296869,-0.7157337,0.023560466,2.179792,1.1097188,0.6753138,5.542031,0.8908189,1.0179018,7.7938538,20.374308,0.45273468,670.8817,0.365637,1325.6726,0.17925608,-30.823055,-2.1458404,1634.679,0.18423858,1132.43,0.29894456,,-32.961857,-1.6919796,2640.58,0.12554972,853.9161,0.4011876,-40.09719,-1.3302358,-11.454479,-0.56332606,22.6969,0.35309654,0.02175952,1.8080233,-0.026098084,-0.4023987,0.9435244,0.7545324,29.349903,0.357125,-7.8970766,-2.0192316,-6.2588434,-2.407714,-15.161457,-0.6735914,-13.07799,23.15764,0.00093595585,-0.022966258,0.8046609,3.3077183,2.042183,0.42426232,0.6656574,0.057391305,0.05177017,-15.284736
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00011.wav,0 days,0 days 00:00:30.013333333,21.889893,0.2867903,18.206892,19.02366,29.026337,10.819445,58.505276,50.90318,95.48293,186.62212,0.5759613,0.6154472,0.29137745,0.4739205,0.81696635,0.52558887,6.990141,4.569012,2.8720763,2.0085664,0.36517385,0.909365,26.981112,0.37645534,11.493219,0.7950757,13.235925,0.8314009,6.782274,1.8390293,0.040873654,1.769559,1.1895918,0.6227467,2.685136,1.2157508,7.298588,2.6178553,24.703348,0.5255534,612.63574,0.4403715,1310.8948,0.16782118,-35.17219,-1.6030365,1641.4396,0.19337606,1016.7449,0.270054,,-44.58934,-1.1558797,2677.0576,0.13876589,886.14935,0.3678974,-49.5858,-1.0047299,-20.01667,-0.38390204,30.00777,0.2958911,-0.023216601,-2.9124405,-0.017281335,-0.5936541,0.38750535,0.87067676,27.976572,0.32419568,12.310064,0.7316322,13.97316,0.80399734,7.128904,1.8044719,-9.42797,18.219149,0.015750915,-0.012355323,0.18658218,2.606081,1.7073988,0.5119608,0.4536778,0.06487805,0.04461881,-21.659336
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00012.wav,0 days,0 days 00:00:30.013333333,31.647173,0.33007237,20.468773,37.567184,40.41178,19.943008,259.0255,259.00992,141.86494,157.9222,1.2820817,0.5546432,0.63357127,1.1729445,1.763617,1.1300458,15.680607,8.293934,6.800741,5.6777906,0.92129934,0.59991634,25.43149,0.33003798,0.70352733,20.27951,22.183235,0.60374725,-7.5950665,-1.7112665,0.0541331,1.7630422,1.2998164,0.5586089,4.0853233,1.225807,3.1650493,7.348012,11.149809,1.9539318,608.3857,0.4983108,1206.9563,0.23786618,-55.71335,-1.3785803,1650.9071,0.2021506,895.3726,0.40063262,,-49.52426,-1.3233304,2696.8276,0.107267804,753.854,0.44901586,-51.2312,-1.2641892,-12.90526,-0.76022124,20.27017,0.5835967,-0.01296759,-2.2942672,-0.01514401,-0.7323974,0.9679907,0.58439493,25.85889,0.32743788,-0.24346443,-60.40082,22.205296,0.643572,-7.7969365,-1.7193056,-13.321982,18.901323,-0.022585282,-0.017858293,0.71471417,2.8733714,2.7787077,0.28626508,0.31515038,0.06967213,0.06625749,-17.391827
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00013.wav,0 days,0 days 00:00:30.013333333,29.7257,0.35414842,17.948187,25.744827,37.812237,19.86405,313.80847,432.16083,183.81595,257.95996,1.0311687,0.45328313,0.60266584,0.95092535,1.3906211,0.7879552,12.605569,6.6299133,5.8640776,3.5636177,0.9131157,0.54002637,25.902029,0.26116756,9.9129925,1.4555475,14.7260895,0.6160265,-1.0227497,-11.016093,0.06398137,1.7075977,1.3712379,0.5942915,3.5142853,1.3999143,8.645466,2.2131796,19.583754,0.9425001,488.27997,0.43173575,1278.9321,0.19261916,-56.777313,-1.3977501,1504.763,0.17913188,996.2626,0.32343736,,-54.159058,-1.2254643,2595.1309,0.095971145,732.2674,0.4008503,-57.30902,-1.1334697,-17.339111,-0.52751917,24.930817,0.446743,-0.016445555,-2.0409307,-0.018177832,-0.5663806,0.9608594,0.5344335,26.566149,0.25852957,9.23333,1.6290561,15.146349,0.61275166,-1.6465315,-6.9122386,-16.714645,23.908234,-0.027890343,-0.016184034,0.72882086,3.4747746,2.980576,0.2611236,0.25908846,0.06310811,0.042424038,-17.693998
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00014.wav,0 days,0 days 00:00:30.013333333,30.184542,0.3842876,13.748956,36.733837,40.72138,26.972424,133.4791,92.693825,257.16168,667.5699,0.77753353,0.963594,0.20412317,0.4619522,1.2802131,1.07609,10.057138,6.011551,7.256972,6.0682797,0.52709377,0.6523572,26.130917,0.2862661,8.385167,2.1171358,16.364588,0.6541922,1.7005496,7.8091583,0.024618134,2.3303244,1.1919444,0.7772658,3.2441022,2.3172953,10.049118,2.756315,17.919298,1.0691651,502.35504,0.42119095,1199.0743,0.1774459,-76.87002,-1.103708,1557.0426,0.15848067,943.41895,0.31849402,,-68.049324,-1.0983001,2621.941,0.10283632,839.2001,0.43753967,-71.98321,-1.0059985,-16.679832,-0.63345927,25.32166,0.46482733,-0.038379237,-0.9870094,-0.017146554,-0.6234068,0.56516594,0.6590374,27.298744,0.2806652,4.597068,4.052471,15.6101675,0.7228876,-0.7184325,-18.767647,-25.2584,34.55591,-0.08118936,-0.014410469,0.42206958,1.703976,3.213927,0.21989584,0.28499082,0.08023809,0.0654831,-21.419949
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00015.wav,0 days,0 days 00:00:30.013333333,33.229393,0.32706887,21.723015,37.55484,42.756886,21.03387,179.34589,144.13583,177.065,191.31523,1.0023527,0.6653311,0.42698556,0.80599236,1.5650462,1.1380606,11.625547,6.452693,5.551725,4.039609,0.67252064,0.6965179,24.627567,0.31897828,2.1341312,7.5344043,13.166993,1.1082371,-3.3820856,-4.3802505,0.040432513,2.1318212,1.2768362,0.6037087,4.4778323,1.1338434,3.0061944,8.072855,14.061556,1.5377965,522.0475,0.48929894,1217.8484,0.21192193,-59.878216,-1.3452419,1526.9862,0.19716187,927.98846,0.30705658,,-47.42286,-1.4213353,2636.2363,0.09525793,783.28986,0.4732307,-52.65251,-1.2324206,-11.872967,-0.8063531,21.11749,0.48936453,-0.021549981,-1.4043031,-0.011508743,-0.9546569,0.71416414,0.6712504,24.940908,0.32948792,0.4138088,39.754623,12.515988,1.2175064,-5.271185,-2.8235748,-16.091614,25.04238,-0.040681813,-0.011377962,0.48741516,2.3053794,2.643909,0.3006329,0.31691685,0.073728815,0.07423961,-20.298065
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00016.wav,0 days,0 days 00:00:30.013333333,34.114086,0.2929918,23.256124,36.0665,42.94052,19.684397,327.80328,468.99603,280.5531,580.5955,1.0272241,0.70783836,0.3802361,0.76980287,1.6883618,1.3081257,11.847148,7.594092,6.219125,4.531845,0.663497,0.6419966,23.974827,0.31554666,3.580055,4.936478,9.934265,1.4765642,0.7753491,17.925285,0.035703734,1.8689175,1.2941467,0.58751947,4.143289,1.1922097,1.0519054,19.983677,14.181607,1.3888986,509.8526,0.42713708,1192.0482,0.24360655,-82.83721,-1.0655034,1509.979,0.1506376,933.6563,0.37599897,,-67.65406,-1.1993608,2598.004,0.08913712,875.23157,0.53193283,-72.931564,-1.0622973,-10.905859,-0.901023,22.015858,0.46450278,-0.01963372,-1.7302877,-0.016045516,-0.7924642,0.75808215,0.60123277,24.829456,0.32534933,-1.552031,-11.275219,8.796703,1.8084855,-2.2830093,-6.0666566,-18.882275,28.593924,-0.056539103,-0.016699271,0.43925807,2.2051454,3.1197586,0.21741936,0.24989417,0.089647055,0.06329106,-20.325163
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00017.wav,0 days,0 days 00:00:30.013333333,28.79647,0.3199635,19.036562,30.987934,38.046383,19.00982,359.54074,508.62064,167.45161,185.85101,0.9904305,0.61294854,0.47085756,0.8336594,1.4337747,0.96291715,10.957586,5.118411,7.3335347,5.4823875,0.8043939,0.48437026,30.237545,0.2791864,3.4885795,3.4547522,25.946787,0.4099788,1.2565802,9.504859,0.053513445,1.7425957,1.4893283,0.54596883,2.4724934,1.7980478,4.3045263,6.122471,14.407869,1.5852449,457.29965,0.40772656,1229.801,0.1850374,-73.881,-1.1482053,1498.1658,0.15206899,871.21765,0.3448213,,-67.680214,-1.107839,2553.99,0.08381775,776.03326,0.4159653,-69.94124,-1.0543301,-15.185523,-0.55525535,22.836418,0.4534772,-0.027546627,-1.1176345,-0.019454893,-0.5612551,0.84522873,0.4642524,30.541134,0.28659925,2.0268662,5.828398,25.724293,0.42002165,0.60399,20.021507,-17.78775,25.734997,-0.045078255,-0.018870786,0.69663364,3.1072505,3.615668,0.1924074,0.20180146,0.07573034,0.05702133,-19.640072
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00018.wav,0 days,0 days 00:00:30.013333333,34.549416,0.33038324,20.600632,37.29144,46.979523,26.378891,416.89722,503.72458,244.10847,477.73828,0.8581896,0.63557065,0.3818771,0.71521956,1.2852397,0.90336263,9.816149,5.760076,3.9260445,3.3169992,0.57597816,0.5779778,22.428902,0.3278047,11.323784,1.292446,11.458201,0.9254325,-0.053467333,-243.9444,0.04134315,1.7079426,1.3325781,0.65081173,5.250903,1.0797473,5.3405967,4.094053,13.858289,1.2308524,457.1861,0.43027338,1170.1758,0.17230979,-76.39214,-1.1559869,1468.1989,0.16805331,896.0489,0.28918752,,-61.79486,-1.1515851,2570.0537,0.09033354,754.1462,0.48806077,-65.38676,-1.064228,-16.405743,-0.5458288,24.708923,0.47116122,-0.012025259,-3.5217643,-0.015849054,-0.7391498,0.62451524,0.5466249,23.539125,0.3124067,8.939664,1.7061338,11.425821,1.0164927,-2.9396648,-4.351941,-19.771345,29.18802,-0.05287519,-0.009956152,0.4130046,2.171734,2.544359,0.2948684,0.35864693,0.099655166,0.12973401,-20.308876
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00019.wav,0 days,0 days 00:00:30.013333333,35.304955,0.2605881,24.167723,36.13095,42.58122,18.413496,258.53757,462.70404,202.50758,322.2442,1.0694447,0.66253316,0.5049653,0.8174651,1.6408327,1.1358674,13.196306,7.835083,7.111072,5.2087626,0.7509639,0.5843354,29.035221,0.31114239,2.5372508,6.560903,15.991372,0.9151869,-6.2354574,-2.1414747,0.051070515,1.6450182,1.400924,0.57110274,4.733538,0.9105954,7.289812,2.341387,20.201384,0.92781574,543.5248,0.39608172,1246.338,0.20832177,-52.32406,-1.4575298,1570.428,0.1581967,1034.2042,0.35324615,,-48.781574,-1.2784103,2657.1843,0.08986168,868.5326,0.44339886,-52.986164,-1.1421487,-15.174571,-0.7575456,24.773111,0.51107395,-0.009705922,-3.091767,-0.02102419,-0.5482873,0.7929589,0.56734484,29.308363,0.32128406,1.4205575,12.209324,15.974667,0.94158953,-6.3768926,-2.0970867,-17.104717,25.249535,-0.031681646,-0.02297468,0.5458585,3.040428,3.1825798,0.25273684,0.24965423,0.052253522,0.038463343,-19.16525
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00020.wav,0 days,0 days 00:00:30.013333333,30.749985,0.38353875,18.81259,30.978168,43.019684,24.207094,341.01495,465.1678,311.3768,459.12,0.87106854,0.65155643,0.46836632,0.70556116,1.1196234,0.6512571,13.2444105,8.543876,5.920914,4.1284914,0.69709074,0.69541067,25.355846,0.23415726,8.796994,1.4195411,8.358998,1.1809148,-0.94633067,-11.500939,0.056508437,1.7103018,1.5533025,0.5588959,2.097023,2.3702524,-1.9758719,-12.319649,13.677877,1.6473846,538.28876,0.3661938,1237.6843,0.1799769,-91.28403,-0.9825657,1580.2716,0.16049199,1017.69403,0.335801,,-83.621765,-0.9666303,2648.1768,0.094449036,902.1325,0.52615005,-87.23688,-0.8953566,-15.973579,-0.4781719,25.581116,0.30360568,-0.01600023,-1.8733058,-0.020202434,-0.55399096,0.7439095,0.6618704,25.951616,0.24576174,7.7350655,1.6962259,8.078601,1.3033084,-2.9107635,-3.8631878,-16.32504,25.481636,-0.029026605,-0.017132243,0.61470705,3.2074842,4.4861064,0.1330597,0.13450973,0.082909085,0.06286125,-20.867393
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00021.wav,0 days,0 days 00:00:30.013333333,28.001,0.3699271,20.526466,22.890327,39.624126,19.09766,182.78807,174.03754,209.48619,553.00745,0.9713621,0.82595354,0.3838228,0.66715044,1.4395158,1.055693,11.836748,7.112144,7.230338,7.192785,0.8291677,0.6099944,30.439907,0.32029575,8.678735,1.9527326,17.23868,0.6308839,3.9028447,3.49601,0.047593076,1.5387241,1.4043635,0.6310161,2.3077695,2.1589937,6.7058253,2.8332305,21.199764,0.7469047,482.453,0.36712602,1278.0875,0.22258462,-38.628574,-1.5590172,1507.3447,0.13486952,962.03705,0.2999031,,-41.136806,-1.2534797,2670.7986,0.08762337,895.15967,0.5605511,-48.05319,-1.0352298,-18.342773,-0.61790353,28.975386,0.47979665,-0.03915699,-0.9656605,-0.017103232,-0.62602854,0.8523068,0.60509914,30.730696,0.32554922,7.9299297,2.1398551,17.05392,0.6395787,3.7993622,3.6521535,-20.889454,30.023207,-0.054380655,-0.015545297,0.6520771,2.2051454,2.1760964,0.40046152,0.35858878,0.0506383,0.04445433,-18.708687
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00022.wav,0 days,0 days 00:00:30.013333333,30.368847,0.36469504,20.439144,27.44114,42.681385,22.24224,186.1338,150.01518,218.85503,273.72064,1.1846327,0.7279321,0.43627334,0.92125446,1.9886613,1.552388,16.860407,7.75477,6.757263,5.7302012,0.95129645,0.56531566,28.844805,0.33468413,4.7362285,3.314356,16.594156,0.6326084,-4.141142,-4.0389943,0.049251135,1.942008,1.4020666,0.62390304,2.448443,2.0679514,5.3534975,3.758611,17.976933,0.9026864,511.4329,0.38869566,1259.384,0.22591498,-54.19963,-1.3853211,1527.5134,0.1523319,978.72614,0.3412483,,-50.208755,-1.2968007,2672.6458,0.09036626,842.4831,0.49074894,-54.84891,-1.1546184,-15.673286,-0.6989403,24.166515,0.58114743,-0.038011782,-1.0925599,-0.019945458,-0.56937766,0.9827418,0.55115634,28.947851,0.35444638,3.5110645,4.496295,16.582859,0.6561653,-4.9223013,-3.4819922,-20.418211,28.817738,-0.06298382,-0.019658862,0.8074224,2.7731376,2.2430532,0.36014926,0.36203194,0.079444446,0.115845,-17.810402
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00023.wav,0 days,0 days 00:00:30.013333333,28.468168,0.28236157,23.874424,24.007498,36.171318,12.296894,210.12964,219.6674,176.30937,335.37262,1.166576,0.6841086,0.5241267,0.9263641,1.6714913,1.1473646,13.522888,7.8002453,6.966495,6.8302207,0.810214,0.70561206,28.420073,0.22095485,1.8108426,9.35378,23.471624,0.40296048,-6.7378,-1.4901024,0.049583297,2.1615953,1.3842062,0.6536694,2.7395432,1.7402287,1.9962676,5.9318647,18.234007,0.5986635,501.32486,0.49296382,1247.4346,0.15922177,-23.239254,-2.3862195,1533.7966,0.18267117,924.8627,0.30385154,,-32.343044,-1.4474692,2564.6238,0.10560128,778.96136,0.36074957,-35.104713,-1.3158295,-14.626269,-0.5541854,21.645342,0.39206964,0.007729502,4.615424,-0.019601187,-0.44981894,0.8346034,0.6914798,28.928627,0.203119,0.60075295,28.275393,23.323097,0.41195557,-7.002389,-1.4352081,-17.620932,24.7912,-0.024389066,-0.018527167,0.54110634,2.4724357,2.0435512,0.43803278,0.5435609,0.0425,0.02426417,-18.55117
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00024.wav,0 days,0 days 00:00:30.013333333,28.010527,0.38077468,13.537079,30.879135,37.066612,23.529533,164.75163,124.6135,126.413734,138.79651,0.9427792,0.755562,0.35837704,0.7235467,1.4677126,1.1093357,12.016936,7.7038445,6.121864,5.772087,0.57731336,0.6721996,29.174479,0.25162047,6.174465,2.6995087,30.280977,0.35669467,-4.6077685,-2.8592362,0.06871637,1.9950447,1.3874882,0.6059512,3.118391,1.866733,16.599463,1.4273436,22.60778,0.54530954,492.97552,0.44760758,1255.538,0.17885165,-21.119724,-1.8196677,1571.7527,0.17452551,934.2225,0.43132862,,-29.947447,-1.018927,2579.229,0.105155595,800.7466,0.42980704,-31.463152,-0.95698136,-17.656775,-0.51504594,24.262938,0.4265104,-0.028493248,-1.3188211,-0.021224502,-0.4707608,0.5799199,0.67412746,29.344265,0.24926388,6.0034018,2.7919896,30.30994,0.36004853,-4.7502103,-2.7808352,-18.107891,24.843668,-0.048124343,-0.014927015,0.5357159,2.2051454,0.903917,1.0611111,1.2777855,0.038666666,0.023055488,-19.96658
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00025.wav,0 days,0 days 00:00:30.013333333,23.149633,0.51208335,13.082802,17.09426,37.125423,24.042622,317.11514,609.50824,154.72011,390.53577,0.9650808,0.65762764,0.41362858,0.78459305,1.4376168,1.0239882,12.69603,6.878506,6.106053,5.075272,0.74552035,0.59688497,28.232742,0.19488725,5.5594788,3.4754674,29.589354,0.36628637,-3.3385007,-3.2968118,0.05643502,2.1080348,1.378807,0.67786986,1.1175433,4.540056,13.629631,1.9490906,19.819122,0.78240246,479.80212,0.42291147,1251.6951,0.17501876,-22.881824,-2.0432193,1565.1929,0.15020278,974.6229,0.37725517,,-33.130627,-1.1778135,2548.415,0.100384876,808.6771,0.35995683,-33.30239,-1.1867213,-17.131042,-0.5688445,23.304867,0.5090474,-0.03160993,-1.1045291,-0.023387926,-0.41916236,0.74912494,0.6014811,28.449284,0.19291426,5.7742195,3.3770144,29.539907,0.37088138,-3.2301855,-3.4238746,-14.059738,18.536743,-0.033967078,-0.020935487,0.69243985,2.4390244,1.406564,0.6638095,0.8867247,0.03642857,0.024959149,-19.55598
/home/pedro/códigos/PLN_grupo/archive/Data/genres_original/blues/blues.00026.wav,0 days,0 days 00:00:30.013333333,25.623053,0.4668554,13.39743,24.695553,39.599335,26.201904,213.14082,218.02908,133.33272,208.6345,0.83696324,0.7716856,0.26087713,0.6651116,1.3273764,1.0664992,13.071914,8.067891,6.1987867,6.4197707,0.48805705,0.7982979,26.17751,0.27695197,6.453987,2.8538585,24.392218,0.5056716,-1.1692054,-12.968523,0.05699522,1.9482694,1.2960688,0.6749457,2.3408487,2.4992602,9.154208,2.7169292,18.327803,0.92018485,535.84705,0.44303554,1251.322,0.18505199,-18.558002,-1.8963174,1605.8326,0.17486298,947.5559,0.4115844,,-27.629631,-1.1055194,2620.975,0.11392344,812.75934,0.40138987,-29.325468,-1.0454949,-16.751799,-0.59781885,23.68966,0.5049048,-0.03031987,-1.4395281,-0.01915375,-0.6960048,0.48816296,0.7908427,26.254406,0.27782825,6.390372,2.8929672,24.480362,0.5087139,-1.2423676,-12.249968,-17.185362,24.472769,-0.048568986,-0.015381725,0.48617092,2.2385569,0.8704386,1.1061538,1.0652629,0.030588236,0.017977303,-19.251684
